id,price,property_type,subproperty_type,region,province,locality,zip_code,latitude,longitude,construction_year,total_area_sqm,surface_land_sqm,nbr_frontages,nbr_bedrooms,equipped_kitchen,fl_furnished,fl_open_fire,fl_terrace,terrace_sqm,fl_garden,garden_sqm,fl_swimming_pool,fl_floodzone,state_building,primary_energy_consumption_sqm,epc,heating_type,fl_double_glazing,cadastral_income
54694000,149000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Oudenaarde,9600,50.7404665,3.5946631,1967.0,101.0,,3,3,HYPER_EQUIPPED,0,0,1,6.0,0,0.0,0,0,GOOD,500.0,E,GAS,1,
13937000,624000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8301,,,2008.0,86.0,,3,2,INSTALLED,0,0,1,6.0,0,0.0,0,0,GOOD,76.0,A,GAS,1,1062.0
59168000,296000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Oudenaarde,9700,50.8517786,3.595366,2023.0,90.0,,2,2,INSTALLED,0,0,1,4.0,0,0.0,0,1,AS_NEW,,MISSING,MISSING,0,
43848000,339000.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1880,51.0131882,4.3572785,,94.0,,2,1,INSTALLED,0,1,1,16.0,0,0.0,0,1,MISSING,,MISSING,MISSING,0,
41382000,352500.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1880,51.0131882,4.3572785,,99.0,,2,2,INSTALLED,0,1,1,,0,0.0,0,1,MISSING,,MISSING,MISSING,0,
67065000,270000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2980,51.2660899,4.63772,1987.0,88.0,,2,2,INSTALLED,0,1,0,0.0,0,0.0,0,0,GOOD,91.0,A,MISSING,1,
59740000,398000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,9051,51.0188076,3.6701237,,95.0,,2,2,HYPER_EQUIPPED,0,0,1,35.0,0,0.0,0,0,MISSING,,MISSING,MISSING,1,
32619000,87000.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Ath,7911,50.6633849,3.6148572,,,,2,2,MISSING,0,0,0,0.0,0,0.0,0,1,TO_BE_DONE_UP,308.0,D,GAS,0,502.0
68734000,371700.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1020,50.8806686,4.3529359,2023.0,106.0,,2,2,USA_HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,1,AS_NEW,,MISSING,GAS,1,
38207000,495000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1050,50.8177768,4.3681345,,86.0,,2,2,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,1,GOOD,205.0,D,MISSING,0,
35862000,185000.0,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4032,50.6224317,5.6285362,1997.0,76.0,,2,2,INSTALLED,0,0,1,14.0,1,177.0,0,0,GOOD,283.0,D,ELECTRIC,1,878.0
61145000,249000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Aalst,9402,50.8305658,4.0643219,,90.0,,2,2,USA_INSTALLED,0,0,1,4.0,0,0.0,0,1,AS_NEW,107.0,B,FUELOIL,1,
53770000,289000.0,APARTMENT,APARTMENT,Wallonia,Namur,Namur,5020,50.4524065,4.8330878,2022.0,136.0,,4,3,MISSING,0,0,0,0.0,0,0.0,0,1,GOOD,104.0,B,FUELOIL,0,1.0
8393000,175000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1060,50.8312623,4.3454649,,,,2,1,INSTALLED,0,0,0,0.0,0,0.0,0,1,GOOD,284.0,F,GAS,1,
45031000,296440.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Leuven,3271,51.0277114,4.9814318,2023.0,93.0,,3,2,INSTALLED,0,1,1,9.0,0,0.0,0,0,MISSING,,MISSING,MISSING,1,
3837000,260000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2660,51.1807183,4.3477228,,83.0,,2,2,HYPER_EQUIPPED,0,0,1,5.0,0,0.0,0,0,AS_NEW,93.0,A,GAS,0,
19484000,580000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2000,51.2227844,4.4008885,2008.0,145.0,,2,2,HYPER_EQUIPPED,0,0,1,10.0,0,0.0,0,0,AS_NEW,135.0,B,GAS,1,
78744000,160000.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Mons,7000,,,,75.0,,2,2,NOT_INSTALLED,0,0,1,,0,0.0,0,1,TO_BE_DONE_UP,259.0,D,GAS,1,
57983000,289000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8310,51.1989924,3.2346605,1977.0,80.0,,4,2,INSTALLED,0,0,1,20.0,0,0.0,0,1,GOOD,232.0,C,GAS,0,862.0
13994000,291700.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1120,50.8884803,4.3789931,2022.0,91.0,,2,2,MISSING,0,0,1,15.0,0,0.0,0,1,GOOD,,MISSING,ELECTRIC,0,
31166000,185000.0,APARTMENT,APARTMENT,Wallonia,Namur,Namur,5310,50.580024,4.9448287,2006.0,75.0,,4,1,INSTALLED,0,1,0,0.0,1,38.0,0,0,JUST_RENOVATED,145.0,B,PELLET,1,
48768000,345000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Turnhout,2200,51.1819722,4.8363476,2023.0,85.0,,2,2,INSTALLED,0,1,1,18.0,1,,0,0,JUST_RENOVATED,,MISSING,MISSING,1,
62766000,175000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Turnhout,2360,51.3170994,4.9812579,1985.0,91.0,,2,2,MISSING,0,0,0,0.0,0,0.0,0,0,MISSING,302.0,D,GAS,1,736.0
16450000,190000.0,APARTMENT,APARTMENT,Wallonia,Luxembourg,Bastogne,6688,50.4648313,4.671807,2022.0,80.0,,4,2,INSTALLED,0,0,0,0.0,0,0.0,0,0,AS_NEW,,MISSING,GAS,1,
35601000,457000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.8646637,4.3429936,,113.0,,4,2,HYPER_EQUIPPED,0,0,1,10.0,0,0.0,0,1,AS_NEW,,MISSING,MISSING,0,
25885000,230000.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Charleroi,6000,50.4169174,4.4450345,,500.0,,2,6,MISSING,0,0,0,0.0,0,0.0,0,0,TO_RENOVATE,308.0,D,MISSING,1,
15310000,282000.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Soignies,7060,50.5705858,4.0648475,,110.0,,4,3,MISSING,0,0,1,12.0,0,0.0,0,1,MISSING,,MISSING,MISSING,0,
49531000,129000.0,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4020,50.6374837,5.5800773,,60.0,,4,1,MISSING,0,1,0,0.0,0,0.0,0,1,TO_BE_DONE_UP,210.0,C,GAS,1,666.0
2223000,229000.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Soignies,7090,50.6013001,4.136949,,84.0,,3,2,MISSING,0,0,1,26.0,0,0.0,0,1,MISSING,,MISSING,MISSING,0,
8980000,184980.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Mons,7380,,,,107.0,,2,2,MISSING,0,1,0,0.0,0,0.0,0,0,MISSING,118.0,B,GAS,1,
73860000,159000.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Mons,7000,50.4614181,3.9730745,,78.0,,3,2,INSTALLED,0,0,1,10.0,0,0.0,0,1,MISSING,323.0,D,ELECTRIC,1,1080.0
35609000,276000.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Leuven,3200,50.9878652,4.8268005,2024.0,88.0,,3,2,MISSING,0,0,1,14.0,0,0.0,0,1,AS_NEW,,MISSING,MISSING,0,
43077000,315000.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1930,50.8848357,4.4763659,2023.0,106.0,,2,2,MISSING,0,0,1,6.0,0,0.0,0,1,GOOD,30.0,A,GAS,1,1.0
27868000,219000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2140,51.2203087,4.4524321,1976.0,109.0,,2,2,NOT_INSTALLED,0,1,1,,0,0.0,0,0,GOOD,127.0,B,GAS,1,1095.0
43234000,299000.0,APARTMENT,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1400,,,,88.0,,4,2,INSTALLED,0,0,1,19.0,0,0.0,0,1,AS_NEW,,MISSING,GAS,1,
68868000,560000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1060,,,,100.0,,2,3,MISSING,0,1,1,,0,0.0,0,0,MISSING,164.0,D,MISSING,0,884.0
71385000,286190.0,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4600,,,,109.0,,3,2,MISSING,0,0,1,29.0,1,66.0,0,1,AS_NEW,,MISSING,MISSING,0,
69915000,315000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Aalst,9300,50.9305674,4.0712142,,,,3,2,HYPER_EQUIPPED,0,0,1,,0,0.0,0,0,AS_NEW,230.0,C,GAS,1,831.0
31540000,235000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1080,50.8586223,4.3127252,1969.0,100.0,,4,2,HYPER_EQUIPPED,0,0,1,4.0,0,0.0,0,1,GOOD,211.0,E,GAS,1,
3868000,149000.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Charleroi,6060,50.4261907,4.4754191,,105.0,,2,3,NOT_INSTALLED,0,1,1,,0,0.0,0,1,GOOD,350.0,E,GAS,1,
45475000,280000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2140,51.2091611,4.449845,1971.0,120.0,,2,3,SEMI_EQUIPPED,0,1,1,6.0,0,0.0,0,0,GOOD,142.0,B,FUELOIL,1,1204.0
58906000,259000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2150,51.1983637,4.4754838,1987.0,117.0,,2,2,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,0,0,MISSING,121.0,B,GAS,1,
63595000,225000.0,APARTMENT,APARTMENT,Flanders,Limburg,Hasselt,3970,,,1997.0,83.0,,2,2,HYPER_EQUIPPED,0,1,1,,0,0.0,0,0,MISSING,112.0,B,ELECTRIC,1,
62479000,178000.0,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4000,50.6247811,5.554355,1960.0,73.0,,4,2,MISSING,0,0,0,0.0,0,0.0,0,1,MISSING,345.0,E,GAS,1,1.0
29723000,215000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2150,51.1967503,4.4887493,1989.0,86.0,,2,2,HYPER_EQUIPPED,0,0,1,4.0,0,0.0,0,0,GOOD,173.0,B,GAS,1,
33763000,225000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2050,51.2221809,4.3858814,1965.0,90.0,,2,2,MISSING,0,0,1,5.0,0,0.0,0,0,MISSING,204.0,C,FUELOIL,0,847.0
10400000,445000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1180,50.7951064,4.3307582,2017.0,98.0,,2,2,HYPER_EQUIPPED,1,0,1,,0,0.0,0,0,GOOD,60.0,B,GAS,1,
20280000,175000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2170,51.2392049,4.4424615,,55.0,,2,1,INSTALLED,0,1,1,8.0,1,,0,0,JUST_RENOVATED,128.0,B,GAS,1,
74186000,292600.0,APARTMENT,APARTMENT,Wallonia,Luxembourg,Marche-en-Famenne,6900,50.221149,5.3453365,,102.0,,2,2,HYPER_EQUIPPED,0,0,1,7.0,0,0.0,0,0,MISSING,,MISSING,MISSING,1,
8244000,280000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8430,51.1815153,2.8095452,2000.0,73.0,,2,2,INSTALLED,0,0,0,0.0,0,0.0,0,1,GOOD,402.0,E,ELECTRIC,1,
22057000,475000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8430,51.1846111,2.8195287,2020.0,124.0,,2,3,INSTALLED,1,0,1,14.0,0,0.0,0,1,GOOD,74.0,A,GAS,1,
57257000,175000.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Mons,7011,50.4542735,3.952213,,98.0,,2,2,INSTALLED,0,0,1,5.0,0,0.0,0,1,GOOD,146.0,B,MISSING,1,
3270000,245000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1180,50.806295,4.3450364,,70.0,,4,1,MISSING,0,1,1,14.0,0,0.0,0,1,AS_NEW,174.0,D,GAS,1,1611.0
35024000,356000.0,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4000,50.644925,5.5668588,2023.0,91.0,,2,2,INSTALLED,0,0,1,16.0,1,30.0,0,1,AS_NEW,,A,ELECTRIC,1,
54997000,349000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Aalst,9300,50.9428631,4.0368301,2021.0,108.0,,3,2,MISSING,0,0,1,7.0,0,0.0,0,0,MISSING,,MISSING,MISSING,1,
44363000,269000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1020,,,,98.0,,2,2,USA_HYPER_EQUIPPED,0,0,1,2.0,0,0.0,0,1,AS_NEW,148.0,C,GAS,0,960.0
63045000,343168.0,APARTMENT,APARTMENT,Wallonia,Liège,Verviers,4890,50.6570548,5.866949,2022.0,106.0,,2,2,MISSING,0,0,1,23.0,0,0.0,0,1,AS_NEW,,MISSING,MISSING,0,
32205000,199000.0,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4000,50.6479013,5.5815665,1875.0,82.0,,2,1,INSTALLED,0,0,0,0.0,0,0.0,0,0,GOOD,223.0,C,GAS,1,480.0
33008000,275000.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1652,50.7546331,4.3155833,1899.0,98.0,,2,2,MISSING,0,0,1,46.0,0,0.0,0,1,MISSING,175.0,B,GAS,1,1.0
75452000,89000.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Charleroi,6000,50.4143533,4.4504483,,,,2,2,INSTALLED,0,0,0,0.0,0,0.0,0,1,TO_BE_DONE_UP,231.0,C,MISSING,0,919.0
31977000,365000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8430,51.1869596,2.8124747,1969.0,58.0,,2,1,SEMI_EQUIPPED,1,1,0,0.0,0,0.0,0,1,GOOD,225.0,C,ELECTRIC,1,780.0
58803000,420000.0,APARTMENT,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1420,,,2023.0,109.0,,3,2,HYPER_EQUIPPED,0,0,1,22.0,0,0.0,0,0,AS_NEW,,MISSING,MISSING,1,
9686000,139000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2060,51.2279702,4.4295484,1965.0,52.0,,3,1,NOT_INSTALLED,0,1,1,3.0,0,0.0,0,1,TO_RENOVATE,362.0,D,GAS,0,
22690000,249000.0,APARTMENT,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1400,50.5997636,4.3268071,1972.0,100.0,,2,3,INSTALLED,0,1,1,11.0,0,0.0,0,0,TO_BE_DONE_UP,186.0,C,GAS,1,1296.0
37408000,595000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1060,50.8295806,4.3561092,,155.0,,2,2,INSTALLED,0,0,0,0.0,0,0.0,0,1,GOOD,209.0,D,MISSING,0,
54677000,260000.0,APARTMENT,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1400,50.587036,4.310569,1976.0,80.0,,3,2,USA_HYPER_EQUIPPED,0,1,1,15.0,0,0.0,0,1,AS_NEW,98.0,B,GAS,1,1378.0
39180000,496000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Dendermonde,9250,51.1282144,4.0933252,2020.0,128.0,,2,2,USA_HYPER_EQUIPPED,0,0,1,29.0,0,0.0,0,0,AS_NEW,,MISSING,MISSING,1,
32318000,210000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Turnhout,2280,51.1768562,4.7667012,2015.0,51.0,,4,1,INSTALLED,0,1,0,0.0,1,,0,0,AS_NEW,104.0,B,GAS,1,691.0
34713000,266162.0,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4450,50.7171712,5.5783228,2023.0,110.0,,3,2,INSTALLED,0,0,1,8.0,0,0.0,0,1,MISSING,,MISSING,MISSING,1,
51372000,119000.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Mons,7011,,,2007.0,71.0,,3,2,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,0,1,GOOD,388.0,E,GAS,1,752.0
72727000,435000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Dendermonde,9290,51.0445215,3.9823149,2022.0,124.0,,3,3,MISSING,0,0,1,18.0,0,0.0,0,0,MISSING,,MISSING,MISSING,1,
61587000,290000.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1780,50.9067055,4.3006304,1975.0,96.0,,2,2,SEMI_EQUIPPED,0,1,1,,0,0.0,0,1,TO_BE_DONE_UP,156.0,B,GAS,1,1313.0
34108000,135000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Kortrijk,8560,50.8117555,3.1822041,2014.0,,,2,1,INSTALLED,0,0,0,0.0,0,0.0,0,1,AS_NEW,,MISSING,GAS,0,
2531000,239000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Aalst,9550,50.9001718,3.8792865,1994.0,108.0,,2,2,MISSING,0,0,0,0.0,0,0.0,0,1,GOOD,181.0,B,ELECTRIC,1,798.0
72942000,225000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1060,50.824179,4.3425787,1930.0,60.0,,2,1,NOT_INSTALLED,0,0,0,0.0,0,0.0,0,0,TO_RENOVATE,,MISSING,GAS,0,
71199000,285000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8430,51.1825459,2.8104268,1998.0,80.0,,4,2,INSTALLED,0,0,1,,0,0.0,0,0,GOOD,319.0,D,ELECTRIC,1,996.0
50507000,598000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.8346521,4.3535788,1935.0,250.0,,2,3,INSTALLED,0,0,1,4.0,0,0.0,0,1,MISSING,313.0,F,FUELOIL,1,3700.0
51357000,375000.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Leuven,3110,50.9503616,4.7101802,2024.0,103.0,,2,3,USA_HYPER_EQUIPPED,0,0,1,18.0,0,0.0,0,1,MISSING,,MISSING,MISSING,1,
69844000,309000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2000,51.2197731,4.4001986,,60.0,,2,2,INSTALLED,1,0,0,0.0,0,0.0,0,1,MISSING,99.0,A,GAS,0,
37881000,222700.0,APARTMENT,APARTMENT,Wallonia,Namur,Dinant,5570,,,2023.0,75.0,,2,2,INSTALLED,0,0,1,,0,0.0,0,1,MISSING,,A,MISSING,1,
77859000,125000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1080,,,1934.0,55.0,,2,1,MISSING,0,0,0,0.0,0,0.0,0,0,GOOD,466.0,G,GAS,1,
74321000,335000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2000,51.2234219,4.4163257,,110.0,,2,1,MISSING,0,0,1,6.0,0,0.0,0,1,MISSING,,B,GAS,1,
39629000,199500.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2140,51.2023014,4.4484152,,48.0,,2,1,INSTALLED,0,0,0,0.0,0,0.0,0,0,JUST_RENOVATED,283.0,C,GAS,1,
78249000,210000.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Mons,7333,50.4668061,3.806161,2023.0,110.0,,2,2,NOT_INSTALLED,0,0,1,27.0,0,0.0,0,1,AS_NEW,90.0,B,GAS,1,
42976000,135000.0,APARTMENT,APARTMENT,Wallonia,Luxembourg,Virton,6761,49.5575817,5.5539033,1850.0,135.0,,2,2,SEMI_EQUIPPED,0,1,0,0.0,0,0.0,0,0,GOOD,215.0,C,FUELOIL,1,548.0
34190000,175000.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Charleroi,6280,50.3504408,4.5737842,,,,3,2,MISSING,0,0,0,0.0,0,0.0,0,1,MISSING,354.0,E,MISSING,1,
9111000,330000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Sint-Niklaas,9160,51.1059232,3.9787194,2023.0,86.0,,2,1,MISSING,0,0,1,,0,0.0,0,1,GOOD,,MISSING,MISSING,1,1.0
174000,215000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1081,50.8635862,4.3134001,1977.0,80.0,,2,2,INSTALLED,0,0,1,15.0,0,0.0,0,1,MISSING,226.0,E,GAS,0,1596.0
35263000,200000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2630,51.1446158,4.3870938,,81.0,,3,2,USA_INSTALLED,0,0,0,0.0,0,0.0,0,1,GOOD,175.0,B,MISSING,0,
46577000,325000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Veurne,8630,51.0729505,2.6670336,2023.0,127.0,,2,3,MISSING,0,0,0,0.0,0,0.0,0,0,MISSING,0.0,MISSING,MISSING,0,
38533000,295000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8301,51.3411051,3.2457182,,,,2,1,MISSING,0,0,0,0.0,0,0.0,0,1,AS_NEW,199.0,B,MISSING,0,
36712000,275000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Oudenaarde,9700,50.8517786,3.595366,2024.0,86.0,,2,2,USA_HYPER_EQUIPPED,0,0,1,4.0,0,0.0,0,0,AS_NEW,,MISSING,MISSING,1,
44304000,125000.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Charleroi,6001,50.3974071,4.4543767,,100.0,,2,2,INSTALLED,0,0,0,0.0,0,0.0,0,1,MISSING,240.0,C,MISSING,1,743.0
42498000,595000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1060,,,1900.0,215.0,,2,1,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,0,AS_NEW,121.0,C,GAS,1,
60757000,349000.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Leuven,3000,50.88472,4.6925,2004.0,90.0,,2,2,INSTALLED,0,0,1,5.0,0,0.0,0,0,AS_NEW,163.0,B,GAS,1,
28395000,350000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1070,,,1920.0,155.0,,2,2,INSTALLED,0,0,0,0.0,0,0.0,0,0,AS_NEW,178.0,D,GAS,1,
9585000,305000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Mechelen,2570,51.089761,4.4951677,,85.0,,4,2,INSTALLED,0,1,1,8.0,0,0.0,0,1,MISSING,,MISSING,MISSING,1,
48947000,205000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1090,,,1956.0,70.0,,2,2,INSTALLED,0,1,1,4.0,0,0.0,0,0,MISSING,285.0,F,FUELOIL,1,
35075000,335000.0,APARTMENT,APARTMENT,Wallonia,Liège,Verviers,4700,50.6335911,6.0298685,2023.0,106.0,,3,2,NOT_INSTALLED,0,1,1,18.0,0,0.0,0,1,MISSING,,MISSING,GAS,1,
16069000,375000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8430,51.1865379,2.8139176,,86.0,,2,2,INSTALLED,0,1,1,5.0,0,0.0,0,1,MISSING,,MISSING,MISSING,1,
4282000,377000.0,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4600,,,2020.0,124.0,,3,2,MISSING,0,0,1,16.0,1,16.0,0,1,AS_NEW,,MISSING,MISSING,0,
47663000,235000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8400,51.22631,2.9093263,,,,2,2,INSTALLED,0,0,1,3.0,0,0.0,0,1,GOOD,,C,MISSING,1,1003.0
11519000,354000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.8666372,4.344707,2022.0,95.0,,4,2,INSTALLED,0,0,1,5.0,0,0.0,0,1,AS_NEW,,MISSING,MISSING,0,
16678000,549000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2000,51.2262321,4.4052255,,132.0,,2,2,MISSING,0,0,1,,0,0.0,0,0,MISSING,198.0,B,GAS,1,966.0
47675000,175000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2170,51.2474924,4.4321309,1968.0,82.0,,2,2,INSTALLED,0,0,1,7.0,0,0.0,0,1,GOOD,154.0,B,GAS,0,
77808000,315000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2242,51.2146229,4.6930932,2024.0,94.0,,2,2,INSTALLED,0,0,1,15.0,0,0.0,0,1,AS_NEW,,MISSING,ELECTRIC,1,
47949000,145000.0,APARTMENT,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1300,50.7138241,4.6119057,1950.0,53.0,,2,1,SEMI_EQUIPPED,0,0,1,,0,0.0,0,0,TO_RENOVATE,315.0,D,MISSING,0,
35292000,295000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1040,50.83366,4.3975156,1960.0,,,3,2,INSTALLED,0,0,1,3.0,0,0.0,0,1,TO_BE_DONE_UP,177.0,D,GAS,1,
6268000,255000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2170,51.243497,4.4480071,2023.0,95.0,,2,2,INSTALLED,0,1,1,6.0,0,0.0,0,0,MISSING,37.0,A,MISSING,1,
28467000,225000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Kortrijk,8500,50.8231603,3.2829754,,79.0,,2,2,MISSING,0,0,1,,0,0.0,0,0,MISSING,444.0,E,GAS,1,1.0
59396000,207000.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Soignies,7060,50.5703743,4.0642271,2023.0,84.0,,3,2,HYPER_EQUIPPED,0,0,1,20.0,0,0.0,0,0,AS_NEW,,MISSING,ELECTRIC,1,
8997000,349000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,9000,51.0253259,3.709587,1970.0,157.0,,2,3,SEMI_EQUIPPED,0,0,1,9.0,0,0.0,0,1,TO_RENOVATE,246.0,C,GAS,1,1477.0
33388000,260000.0,APARTMENT,APARTMENT,Wallonia,Namur,Namur,5100,,,2024.0,90.0,,2,2,USA_INSTALLED,0,0,1,8.0,0,0.0,0,1,AS_NEW,84.0,A,GAS,0,
45333000,249000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8370,51.3156042,3.1322323,,87.0,,2,2,HYPER_EQUIPPED,1,0,1,,0,0.0,0,0,MISSING,655.0,F,GAS,1,595.0
35335000,231000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8434,51.1700984,2.7736782,1981.0,104.0,,2,1,INSTALLED,0,0,0,0.0,0,0.0,0,0,GOOD,736.0,F,MISSING,1,853.0
34126000,399500.0,APARTMENT,APARTMENT,Flanders,West Flanders,Kortrijk,8540,50.8531793,3.3566209,2020.0,151.0,,2,3,MISSING,0,0,1,27.0,1,45.0,0,0,GOOD,,MISSING,GAS,1,1.0
13861000,198500.0,APARTMENT,APARTMENT,Flanders,West Flanders,Ieper,8640,50.9325787,2.7382883,2024.0,78.0,,3,1,INSTALLED,0,0,0,0.0,0,0.0,0,0,MISSING,,A,GAS,1,
39083000,295000.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Leuven,3200,50.9764668,4.8141413,2000.0,105.0,,4,2,MISSING,0,0,1,9.0,0,0.0,0,0,MISSING,252.0,C,ELECTRIC,1,986.0
36162000,387370.0,APARTMENT,APARTMENT,Flanders,Antwerp,Turnhout,2230,51.0515606,4.8797222,2021.0,124.0,,2,3,MISSING,0,0,1,32.0,0,0.0,0,0,AS_NEW,,MISSING,GAS,1,
